block,arity,internal_nodes,topology,M_anchor,eta_anchor,pattern,scientific_instance_hash,tree_hash,homogeneous_ambient_bound,homogeneous_projected_bound,nodewise_bound,nodewise_projected_bound,path_sum_bound,path_sum_projected_bound,mixed_mask_bound,optimized_order_bound,best_certified_bound,nodewise_over_homogeneous,projected_nodewise_over_homogeneous,seed_count_required,status
D,4,12,balanced,0.75,0.5,uniform,d57af4af58ab1333a51d634bf0b9ee834595e5c6d0d38abc70eeac77e445bf1b,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.19005811214447021,0.17421993613243103,0.19005811214447021,0.17421993613243103,0.19005811214447021,0.17421993613243103,3.379470806568861,0.19005811214447021,0.19005811214447021,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,0.75,0.5,root,6d034abbd1fd026e0c242f0980b429b5ba76328c7e0acf4a4a49da8dff027dbd,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.19005811214447021,0.17421993613243103,0.016012395948171616,0.000174219936132431,0.016012395948171616,0.000174219936132431,0.016124214857399427,0.016012395948171616,0.016012395948171616,0.08425,0.0009999999999999998,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,0.75,0.5,leaves,46ad7e75ba2e10c7ae90cabb02d945947533251368a206a980ecbf1ee4400e32,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.19005811214447021,0.17421993613243103,0.1109464229643345,0.11093058478832246,0.1109464229643345,0.11093058478832246,1.6801457441116587,0.1109464229643345,0.1109464229643345,0.5837500000000001,0.6367272727272728,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,0.75,0.5,deepest_path,8751ab5771cfff6bf445408793eafedf0b1853358723da868133825a189dfaff,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.19005811214447021,0.17421993613243103,0.047657071620225915,0.03181889560818673,0.047657071620225915,0.03181889560818673,0.06390041706972238,0.047657071620225915,0.047657071620225915,0.25075000000000003,0.18263636363636368,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,0.75,0.5,alternating,5b26dae292f6ec0e27df61905f102e9983f15ad82b61f5a76606468232380ad7,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.19005811214447021,0.17421993613243103,0.01708226164439111,0.014263406587560895,0.01708226164439111,0.014263406587560895,0.08393794214056237,0.01708226164439111,0.01708226164439111,0.08987915039062501,0.08187011718750001,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,0.75,0.5,random_log_uniform,eb7af560fcc319500dc406c8d1c5c92367d35f913869f45de9afb2d6f58c9448,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,760.2375135165265,696.8843873901493,1.021073007113766,1.0206717580459328,1.021073007113766,1.0206717580459328,4.54739693192248,1.021073007113766,1.021073007113766,0.001343097372807517,0.00146462135831221,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,0.75,0.5,one_dominant,67ad7b81efceb1f55b24482383ce0845ec8a77ec5620a4c9fca0c1ea129082e4,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.19005811214447021,0.17421993613243103,0.016012395948171613,0.015996557772159574,0.016012395948171613,0.015996557772159574,0.01622727775881326,0.016012395948171613,0.016012395948171613,0.08424999999999999,0.0918181818181818,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,0.75,0.5,two_branches,265ed67cfcc6714bef16287fd3dcb0973c88d28200521be6b87be375a4bb4aa1,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.19005811214447021,0.17421993613243103,0.09512408512830735,0.0951082469522953,0.09512408512830735,0.0951082469522953,0.3579283948284947,0.09512408512830735,0.09512408512830735,0.5005000000000001,0.5459090909090909,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.0001,uniform,bddbab77ccac7f17278eadfdb61630dcb53149fd72878c09190ae45168a47be1,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.0012000000000000001,0.0011,0.0012000000000000001,0.0011,0.0012000000000000001,0.0011,0.0019012003500374992,0.0012000000000000001,0.0012000000000000001,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.0001,root,08a8f32ccfd18914b46cd052159ab365a2199392e1f83aab8a0a5fc8c3c63a01,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.0012000000000000001,0.0011,0.0001011,1.1e-06,0.0001011,1.1e-06,0.00010180000120000035,0.0001011,0.0001011,0.08424999999999999,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.0001,leaves,7aa42e63364d93ef016c6a700884fff4787c8a554953f5b8eb9ebe379fcf88f3,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.0012000000000000001,0.0011,0.0007005,0.0007004,0.0007005,0.0007004,0.0014012205802168573,0.0007005,0.0007005,0.5837499999999999,0.6367272727272727,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.0001,deepest_path,e6b4d5de31a84ca093dbbe6033275b5516fe7057a21f1e1c49542024a06fd355,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.0012000000000000001,0.0011,0.00030090000000000005,0.00020090000000000003,0.00030090000000000005,0.00020090000000000003,0.0004015003908101652,0.00030090000000000005,0.00030090000000000005,0.25075000000000003,0.18263636363636365,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.0001,alternating,dcc7e6161e24764ce8d375913a5af54c64e9c997d3f848687c23c3337d1a3955,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.0012000000000000001,0.0011,0.00010785498046875001,9.005712890625001e-05,0.00010785498046875001,9.005712890625001e-05,0.00016200246392280714,0.00010785498046875001,0.00010785498046875001,0.08987915039062501,0.08187011718750001,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.0001,random_log_uniform,4638637d7f7d0308d946d6dc30039aa213af03f9582cef10778f55012cdd9a35,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.8332930788293191,0.7638519889268758,0.0005467869760060276,0.0005395535970868957,0.0005467869760060276,0.0005395535970868957,0.0008170145072865975,0.0005467869760060276,0.0005467869760060276,0.0006561760680578319,0.0007063588298629771,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.0001,one_dominant,42faebf8c467a7c49b7cfb6d2eca12cb7a1a54a7ec21bbe11653f3689569afda,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.0012000000000000001,0.0011,0.0001011,0.000101,0.0001011,0.000101,0.00010180013107005533,0.0001011,0.0001011,0.08424999999999999,0.09181818181818181,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.0001,two_branches,efb1dc6d86b25f32e6a68d43e15c8219432216eabdcddef95b15ae13b77a1a56,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.0012000000000000001,0.0011,0.0006006,0.0006005,0.0006006,0.0006005,0.0010011508003501498,0.0006006,0.0006006,0.5005,0.5459090909090909,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.01,uniform,f26f0ccb556bd6ff8606da7d33bc085858eadce6d27a5f3bf15ed8783aa9f3b7,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.12,0.11,0.12,0.11,0.12,0.11,0.20235375000000014,0.12,0.12,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.01,root,6f22bdf0e42d29b1399012324cb574691d3bc81c73f9c1e0c9183ed3a1dd03e6,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.12,0.11,0.010110000000000001,0.00011000000000000002,0.010110000000000001,0.00011000000000000002,0.010180012000350003,0.010110000000000001,0.010110000000000001,0.08425,0.0010000000000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.01,leaves,e26b6c44e9ea242a1bb7f584b00c1b5bba3f30c70af6d1364176de31e9590013,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.12,0.11,0.07005,0.07004,0.07005,0.07004,0.14741562624272422,0.07005,0.07005,0.58375,0.6367272727272728,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.01,deepest_path,56b42707127f21de32ddc3aefd49eda6514a945a120a7dbf2c1be0e3fad88b7b,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.12,0.11,0.03009,0.020089999999999997,0.03009,0.020089999999999997,0.040153908265187256,0.03009,0.03009,0.25075,0.1826363636363636,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.01,alternating,7d1ef9e57e61331fda8695c8e1c61b678ff232935131cd22dec4b656063d9f9f,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.12,0.11,0.010785498046875,0.009005712890625,0.010785498046875,0.009005712890625,0.016621351602135848,0.010785498046875,0.010785498046875,0.089879150390625,0.0818701171875,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.01,random_log_uniform,8934b716112f7fe5e85dd93e9514d869abbb4d8d3c07ac2acdf957418876ea50,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,243.84777656213038,223.52712851528617,0.007801647701643935,0.007785715693021466,0.007801647701643935,0.007785715693021466,0.01275129038861916,0.007801647701643935,0.007801647701643935,3.199392593049189e-05,3.483118914798313e-05,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.01,one_dominant,044c0bd8c5743f625ec64f0dfcafffe8a14f1001b96d4752ed1c45244b31e236,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.12,0.11,0.01011,0.0101,0.01011,0.0101,0.010181310755295752,0.01011,0.01011,0.08424999999999999,0.09181818181818181,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.01,two_branches,8850fb228967ac58041a6002f517774cc05a4c394c65b70472b5aed2186d65db,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.12,0.11,0.06006,0.06005,0.06006,0.06005,0.10259820165375,0.06006,0.06006,0.5005000000000001,0.5459090909090909,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.1,uniform,5ca7b2ff83a657db7a675ce2a5afd5cfad03af2d15568a4e33479fcb54184271,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,1.2000000000000002,1.1,1.2000000000000002,1.1,1.2000000000000002,1.1,3.4874999999999976,1.2000000000000002,1.2000000000000002,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.1,root,85c006af4e8bd6831251745d8d9954940eda3d19f21f1e889261e8542bcf4bbf,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,1.2000000000000002,1.1,0.10110000000000001,0.0011,0.10110000000000001,0.0011,0.10180120035003751,0.10110000000000001,0.10110000000000001,0.08424999999999999,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.1,leaves,e0264b708ba72761eb7878902fcfca35195cf2b2ad24ea6b5c85a535a5b8a62c,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,1.2000000000000002,1.1,0.7005,0.7004,0.7005,0.7004,2.2938801092054,0.7005,0.7005,0.5837499999999999,0.6367272727272727,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.1,deepest_path,7a9afed7c245b3985a6d2572fcb0d6aab46ac3b32553765e01b1bd4c2e7631ee,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,1.2000000000000002,1.1,0.3009,0.2009,0.3009,0.2009,0.40189097520751504,0.3009,0.3009,0.25075,0.18263636363636362,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.1,alternating,e17dbd7601412e163ce1bb1b9548a723b20362c40b7b62dc0b39556349fb5e40,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,1.2000000000000002,1.1,0.10785498046875003,0.09005712890625002,0.10785498046875003,0.09005712890625002,0.20938482910748127,0.10785498046875003,0.10785498046875003,0.08987915039062501,0.08187011718750001,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.1,random_log_uniform,75f91d936b4823ed4c6d63631bda8de7adaa8cf8b3e1dd57f4fd28efc72ccd2a,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,76.59438919515955,70.21152342889626,0.07012949177415465,0.06546826049731816,0.07012949177415465,0.06546826049731816,0.08581661425951319,0.07012949177415465,0.07012949177415465,0.0009155956788880111,0.0009324432415089008,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.1,one_dominant,1fb749f2e9cab540ae7c45f21a06327d7b278ce47ef1e5c9ae7964318790d418,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,1.2000000000000002,1.1,0.10110000000000001,0.101,0.10110000000000001,0.101,0.10193112530252998,0.10110000000000001,0.10110000000000001,0.08424999999999999,0.09181818181818181,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.1,two_branches,06b2cbd0851f03cd49bb72bcf20317b330629b91b131187f847336fcb1837ae9,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,1.2000000000000002,1.1,0.6006,0.6005,0.6006,0.6005,1.2519003375000002,0.6006,0.6006,0.5005,0.5459090909090909,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.5,uniform,8e99333e6f438dcec4bfd0e12b46d01b8f60572d6baf4b4ca872b35b6b5f7be6,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,6.0,5.5,6.0,5.5,6.0,5.5,106.6875,6.0,6.0,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.5,root,8a12daf7d7e531176a1963ca28503343a9dde2c4b12e64ad6a28fea339aea619,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,6.0,5.5,0.5055,0.0055000000000000005,0.5055,0.0055000000000000005,0.5090300437734375,0.5055,0.5055,0.08424999999999999,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.5,leaves,a00bab721910b85465f9ae4592573d6e84db405b097980a3cff0f5699ee0874a,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,6.0,5.5,3.5025,3.502,3.5025,3.502,53.04101125137509,3.5025,3.5025,0.58375,0.6367272727272727,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.5,deepest_path,31e51f697415596138d7e5e9f136e414aaff5edf861a187258e5dbd7fd24b80f,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,6.0,5.5,1.5045,1.0045,1.5045,1.0045,2.0172909121968745,1.5045,1.5045,0.25075,0.18263636363636362,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.5,alternating,a3280fee0d038aca3bc169a1fd669cae7b4218eb6ba93a1c8ed70fbe687b2507,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,6.0,5.5,0.53927490234375,0.45028564453125,0.53927490234375,0.45028564453125,2.649861387976685,0.53927490234375,0.53927490234375,0.089879150390625,0.0818701171875,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.5,random_log_uniform,3156442b8647800ad9dcd519946459fda9afb9414da7201cd44131e4cf13903a,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,148.89556860449161,136.48760455411733,1.4175245667811438,1.3801720781351174,1.4175245667811438,1.3801720781351174,2.7503177769078415,1.4175245667811438,1.4175245667811438,0.009520260274142118,0.01011206902373233,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.5,one_dominant,a912485a7264cf3b1503a49bd9e4c8eafac615c4d2e7f6e53273414aa06b41fc,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,6.0,5.5,0.5054999999999998,0.5049999999999999,0.5054999999999998,0.5049999999999999,0.5122836665812499,0.5054999999999998,0.5054999999999998,0.08424999999999998,0.0918181818181818,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.0,0.5,two_branches,bf9fd30067b42054702a2efffdbf2cb6715e30c9976d9e3540e98786004405a2,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,6.0,5.5,3.003,3.0025,3.003,3.0025,11.299545937500001,3.003,3.003,0.5005000000000001,0.5459090909090909,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.0001,uniform,336eb6d4641befede3003755e3805f8fd6abf97385f3841c36d0b7f8caeeb3be,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.15569560546875003,0.14272097167968753,0.15569560546875,0.1427209716796875,0.15569560546875,0.1427209716796875,0.24667378301374007,0.15569560546875,0.15569560546875,0.9999999999999998,0.9999999999999998,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.0001,root,499cf329f4062399cacf1ebca39e536071d4459cd2d507e009bfd2e8619eb0c1,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.15569560546875003,0.14272097167968753,0.013117354760742187,0.00014272097167968752,0.013117354760742187,0.00014272097167968752,0.013208177352961276,0.013117354760742187,0.013117354760742187,0.08424999999999999,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.0001,leaves,5283f885feb5f6b06d040a0df41e330a160a5ca0e72c379883e25ad9e8a161c1,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.15569560546875003,0.14272097167968753,0.0908873096923828,0.09087433505859374,0.0908873096923828,0.09087433505859374,0.1818032388601141,0.0908873096923828,0.0908873096923828,0.5837499999999999,0.6367272727272726,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.0001,deepest_path,328a05d6c048cb8d92cc3e548fa865fe450663ffa68f81f104c09f6e4491f0d3,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.15569560546875003,0.14272097167968753,0.03904067307128906,0.026066039282226564,0.03904067307128906,0.026066039282226564,0.052093205369273685,0.03904067307128906,0.03904067307128906,0.25075,0.1826363636363636,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.0001,alternating,4de44f5efe544442c83701c1440e1fc308c3c3344b56748693c4cb9b4272ec11,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.15569560546875003,0.14272097167968753,0.0139937887390852,0.011684582676529887,0.0139937887390852,0.011684582676529887,0.021019226423242332,0.0139937887390852,0.0139937887390852,0.089879150390625,0.0818701171875,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.0001,random_log_uniform,43feab613b1d73a1c1844c198886b598c753301b696f3216d39b85c778413cec,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,298.2607617888858,273.40569830647866,0.026319542797687955,0.024680733940620793,0.026319542797687955,0.024680733940620793,0.04927917405945856,0.026319542797687955,0.026319542797687955,8.82433969518169e-05,9.027146871296924e-05,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.0001,one_dominant,990184b9722dd10c6f5c068acf54186b978f68cba830d86af4c1e563b26d2c9e,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.15569560546875003,0.14272097167968753,0.013117354760742187,0.013104380126953126,0.013117354760742187,0.013104380126953126,0.013208194203125313,0.013117354760742187,0.013117354760742187,0.08424999999999999,0.0918181818181818,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.0001,two_branches,aaee287453d1d6e94d2ca477f73ab66339746882e8897fff4877163989a733f2,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,0.15569560546875003,0.14272097167968753,0.07792565053710937,0.07791267590332031,0.07792565053710937,0.07791267590332031,0.1298956500217002,0.07792565053710937,0.07792565053710937,0.5004999999999998,0.5459090909090908,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.01,uniform,77eef3735bc5c4f68ad001020dc4a773fac875cce1c0bacf7d5839c1935ee76c,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,15.569560546875,14.272097167968749,15.569560546875,14.27209716796875,15.569560546875,14.27209716796875,26.25465802093506,15.569560546875,15.569560546875,1.0,1.0000000000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.01,root,2b4e425f24f581e4ce778a9b4d31e2080d48573b95930510fa9d100637804cb1,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,15.569560546875,14.272097167968749,1.3117354760742188,0.014272097167968754,1.3117354760742188,0.014272097167968754,1.320819276728029,1.3117354760742188,1.3117354760742188,0.08425,0.0010000000000000005,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.01,leaves,ec13815c505cac485978c8e3d29354a8c1a5854b7f23c01195712dd4745194cd,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,15.569560546875,14.272097167968749,9.088730969238282,9.087433505859376,9.088730969238282,9.087433505859376,19.126637652846583,9.088730969238282,9.088730969238282,0.5837500000000001,0.6367272727272729,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.01,deepest_path,a14cc5c4c98835b4c294ff2c1872f95ab4941bd42ae8c55db6d93d45d88ad164,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,15.569560546875,14.272097167968749,3.9040673071289067,2.6066039282226567,3.9040673071289067,2.6066039282226567,5.209822549404144,3.9040673071289067,3.9040673071289067,0.25075000000000003,0.18263636363636368,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.01,alternating,6395d40599190d97f69d73e9870ecd4d2e4d034549e30aa923f0d7152c5e7096,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,15.569560546875,14.272097167968749,1.39937887390852,1.1684582676529887,1.39937887390852,1.1684582676529887,2.156559501169599,1.39937887390852,1.39937887390852,0.08987915039062502,0.08187011718750002,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.01,random_log_uniform,a341a822595aad1c3cfd2b727d56632b5858bee66059ffb5198b56fe230ac830,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,23396.533734776483,21446.822590211774,3.428048595397752,3.2812972112440333,3.428048595397752,3.2812972112440333,4.97020605689587,3.428048595397752,3.428048595397752,0.00014651950730215727,0.00015299689254396134,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.01,one_dominant,e62108245a5b7f03caadbe08e291b09c88a88d424874516d9aed2ffbfc72f64d,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,15.569560546875,14.272097167968749,1.3117354760742186,1.3104380126953123,1.3117354760742186,1.3104380126953123,1.3209877854260565,1.3117354760742186,1.3117354760742186,0.08424999999999999,0.09181818181818181,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.01,two_branches,5f08d9c337ad12bbcd8ed9a521ef87a3fa815f079391343ff0dae1c369422725,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,15.569560546875,14.272097167968749,7.792565053710938,7.791267590332032,7.792565053710938,7.791267590332032,13.311740938737927,7.792565053710938,7.792565053710938,0.5005000000000001,0.545909090909091,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.1,uniform,ba0d10306a0a1c1576ad89d8f1fb4bc2f268eba19432acc3226855b5cba7591d,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,155.69560546875002,142.72097167968752,155.69560546875002,142.72097167968752,155.69560546875002,142.72097167968752,452.49035339355436,155.69560546875002,155.69560546875002,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.1,root,837a0a914ea8d78c202fc58825e7f5168b885a49b114ce3598785ff679099850,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,155.69560546875002,142.72097167968752,13.117354760742188,0.1427209716796875,13.117354760742188,0.1427209716796875,13.208332938287178,13.117354760742188,13.117354760742188,0.08424999999999999,0.0009999999999999998,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.1,leaves,e96ee428e4ea2e16cfc3b9e2277fb058a5602dddd389a8da0f677b17c2c08f97,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,155.69560546875002,142.72097167968752,90.88730969238281,90.87433505859376,90.88730969238281,90.87433505859376,297.62254372954766,90.88730969238281,90.88730969238281,0.58375,0.6367272727272727,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.1,deepest_path,15b4745ce064cfe49b9fd51dbec2467f34333a8850ea05eb33233d33f6433f27,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,155.69560546875002,142.72097167968752,39.04067307128906,26.066039282226566,39.04067307128906,26.066039282226566,52.14388226446701,39.04067307128906,39.04067307128906,0.25075,0.18263636363636362,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.1,alternating,ed9d632d62a38b76ac0baf2c00784dc5fc7edf0b273b571749f4dd833b1b7c24,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,155.69560546875002,142.72097167968752,13.993788739085197,11.684582676529883,13.993788739085197,11.684582676529883,27.16691478655006,13.993788739085197,13.993788739085197,0.08987915039062498,0.08187011718749998,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.1,random_log_uniform,c2553222cfda8d450bede3f861e534ba2a2ff1ac1cf36e87612ef3ba986d55d3,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,312571.0487667172,286523.4613694908,43.6849336006122,43.380353840346274,43.6849336006122,43.380353840346274,65.9700311074263,43.6849336006122,43.6849336006122,0.00013976001223714037,0.00015140244932474993,10,COMPLETE_CERTIFICATE_INSTANCE
D,4,12,balanced,1.5,0.1,one_dominant,e7d9f4b96a23f5c6e5bd81bb76683fabbe0097ad051e0b1b29f9aa2aac0bd63d,9281217a73429cae0df1005aa09141d3f47501c05166fdd7b9dd94190f0b4368,155.69560546875002,142.72097167968752,13.117354760742186,13.104380126953124,13.117354760742186,13.104380126953124,13.225190225073694,13.117354760742186,13.117354760742186,0.08424999999999998,0.0918181818181818,10,COMPLETE_CERTIFICATE_INSTANCE
