block,dimension,cp_rank_fraction,cp_rank,internal_nodes,topology,eta,scientific_instance_hash,controlled_cp_components,tensor_reconstruction_error,operator_output_error_upper,recursive_representation_budget,closure_budget,interaction_budget,total_theorem_budget,observed_total_error,bound_tightness,seed_count_required,status
H,16,0.4,6,16,balanced,0.01,abe6da89184252b770430546fb10d73dd458247ddcc9a429d8858b1824576ed6,16,0.7905694150420949,0.7905694150420949,78872.8294849405,0.15,935.1667000293645,79808.14618496987,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.4,6,16,balanced,0.1,dfa2ea12835bc5ff9bd98fdd8d654fd67965882b39df172b7e799355164bd692,16,0.7905694150420949,0.7905694150420949,78872.8294849405,1.5,9351.667000293646,88225.99648523415,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,2,comb,0.001,5e35baa6e29c34de6f1889b2c32834225545fec17f518d001663229e44c71925,16,0.4330127018922193,0.4330127018922193,1.2410254037844384,0.001,0.0004330127018922192,1.2424584164863304,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,2,comb,0.01,c2dedc65dc939b4c78fc8ebafcaa053ab0d2b93887389acaa67354d993893f75,16,0.4330127018922193,0.4330127018922193,1.2410254037844384,0.01,0.004330127018922192,1.2553555308033606,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,2,comb,0.1,d936992a50327cf992a1a33fa4c57f7c62f4f223a39b36704a5de12b48f36495,16,0.4330127018922193,0.4330127018922193,1.2410254037844384,0.1,0.04330127018922192,1.3843266739736604,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,2,balanced,0.001,9697ad4555557eba0c580bbfd86869509369ef418fe9d22d58bed5cca72263ca,16,0.4330127018922193,0.4330127018922193,1.2410254037844384,0.001,0.0004330127018922192,1.2424584164863304,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,2,balanced,0.01,fdd00a1afc2113cb3e6a29d1f0e1a18d7493ba61e526b53461c2ffe100ed7407,16,0.4330127018922193,0.4330127018922193,1.2410254037844384,0.01,0.004330127018922192,1.2553555308033606,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,2,balanced,0.1,87f4ccc76292c25bcceb07da7a505f30d824d535ac762dcaea3c8b75fdb0dba8,16,0.4330127018922193,0.4330127018922193,1.2410254037844384,0.1,0.04330127018922192,1.3843266739736604,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,4,comb,0.001,7d788d8f68aceb0fe64c8a55dbbfdb8ded0382d98f3d9fbec1c2f2eb4e90e916,16,0.4330127018922193,0.4330127018922193,5.096954386826369,0.003,0.005828183961844344,5.105782570788214,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,4,comb,0.01,95ad072dc4970d5a49e8adfdf070ecfbcab80df81b99a04113acbc3ad6d82430,16,0.4330127018922193,0.4330127018922193,5.096954386826369,0.03,0.058281839618443444,5.185236226444813,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,4,comb,0.1,2bab8e3f5df41555908813723577dea416c72627f990e91fa11759ce60780d70,16,0.4330127018922193,0.4330127018922193,5.096954386826369,0.30000000000000004,0.5828183961844345,5.979772783010803,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,4,balanced,0.001,ac55350ecd8a153c662fb9b10456538e23d211455b41bdc35e92183fc2e8e3ac,16,0.4330127018922193,0.4330127018922193,5.096954386826369,0.003,0.005828183961844344,5.105782570788214,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,4,balanced,0.01,968b2b7e3d499cab75186ee2ff87129d418925cfcc03938a0fdc552b243fa6ec,16,0.4330127018922193,0.4330127018922193,5.096954386826369,0.03,0.058281839618443444,5.185236226444813,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,4,balanced,0.1,497f29d3a15073f3472e65e882ceb5669eb500a5931050f4d87e9ce86d9ff75e,16,0.4330127018922193,0.4330127018922193,5.096954386826369,0.30000000000000004,0.5828183961844345,5.979772783010803,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,8,comb,0.001,aa9946ab5aa7e189ef4832ed73ba3c217c5cfd1f8408a8546fd72291b1ebab8c,16,0.4330127018922193,0.4330127018922193,42.9873726587161,0.007,0.07986569911692575,43.07423835783302,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,8,comb,0.01,485a6a8e100c157970f225235bdfda54917df01e33b0ab61dc6c596158335d08,16,0.4330127018922193,0.4330127018922193,42.9873726587161,0.07,0.7986569911692575,43.85602964988536,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,8,comb,0.1,a02d3ce2d40a21468bc8d2ab526db380919228c41e2f01c94ed619a71626b439,16,0.4330127018922193,0.4330127018922193,42.9873726587161,0.7000000000000001,7.986569911692575,51.67394257040868,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,8,balanced,0.001,59e13a45311eea93902eddcb920060fd71559df23a4e53a70549d7186f67f5b4,16,0.4330127018922193,0.4330127018922193,42.9873726587161,0.007,0.07986569911692575,43.07423835783302,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,8,balanced,0.01,e90f1629b5614b8c3fa5d1c3bf7473adf812f62d4b7575f6065facb7b2e573b6,16,0.4330127018922193,0.4330127018922193,42.9873726587161,0.07,0.7986569911692575,43.85602964988536,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,8,balanced,0.1,2e6bffe4cb56c6c2a9608ec54cef8c91eacefafeae9b56a042fdd496039ab557,16,0.4330127018922193,0.4330127018922193,42.9873726587161,0.7000000000000001,7.986569911692575,51.67394257040868,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,16,comb,0.001,b277b863e5c4618bb72c665e1e239489fddb6ea44247d2312583528a48046449,16,0.4330127018922193,0.4330127018922193,1528.8723175103166,0.015,3.2951056652668065,1532.1824231755836,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,16,comb,0.01,6b65ce7b95871b74dc8cc99a71975197d19bb81b52d9c895487c1d577c882aee,16,0.4330127018922193,0.4330127018922193,1528.8723175103166,0.15,32.951056652668065,1561.9733741629848,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,16,comb,0.1,361df56117aed0e468ae5eb65b9379a6bed8b548ae13dc53c895f27c0497091d,16,0.4330127018922193,0.4330127018922193,1528.8723175103166,1.5,329.51056652668063,1859.8828840369972,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,16,balanced,0.001,a87ff509eb4e43bffeacd7f358f31cb3fdf69de63f45e57b19eecfb4772a85b1,16,0.4330127018922193,0.4330127018922193,1528.8723175103166,0.015,3.2951056652668065,1532.1824231755836,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,16,balanced,0.01,3517f1e0c3759ac5a5910ba35fafe5a0b158e12c07396c327d4f7f891740b847,16,0.4330127018922193,0.4330127018922193,1528.8723175103166,0.15,32.951056652668065,1561.9733741629848,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,16,0.8,13,16,balanced,0.1,b5554444b407c18de85eb3758d1654079c4fd86a2a6174f8614508be73225ec0,16,0.4330127018922193,0.4330127018922193,1528.8723175103166,1.5,329.51056652668063,1859.8828840369972,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,2,comb,0.001,639e68caeff2164a3b86e86aad2155aba4f3d97acfd5f85905e71ac76b7c2a27,32,0.9682458365518543,0.9682458365518543,3.8114916731037085,0.001,0.0009682458365518543,3.8134599189402603,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,2,comb,0.01,7e35092a6b021d8d60048cd7216bb3dd21bf8d24bddc145e48cbdca889c0e294,32,0.9682458365518543,0.9682458365518543,3.8114916731037085,0.01,0.009682458365518542,3.831174131469227,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,2,comb,0.1,556e0fee3a9db37c9b2f1c7052782df87750f5ceefacd10d51c690fc3cdc4ae5,32,0.9682458365518543,0.9682458365518543,3.8114916731037085,0.1,0.09682458365518543,4.008316256758894,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,2,balanced,0.001,8d3d097ad27e6a41bf0b6cf4ba41e1e33e327134197ec0971c767d7b93eb2465,32,0.9682458365518543,0.9682458365518543,3.8114916731037085,0.001,0.0009682458365518543,3.8134599189402603,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,2,balanced,0.01,98c5db19e85365d7f3de702ec76d0f6d8ef50a48cc20ae44032fbfbe4161e366,32,0.9682458365518543,0.9682458365518543,3.8114916731037085,0.01,0.009682458365518542,3.831174131469227,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,2,balanced,0.1,3bb0b407695ca9bde3c89bff0287b03737a65e5056e6d24e2303541c3c7a1b6d,32,0.9682458365518543,0.9682458365518543,3.8114916731037085,0.1,0.09682458365518543,4.008316256758894,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,4,comb,0.001,abfebe1b0b5b02d5b38ae1565fd49eed2f6b604d6d7b25e83246d26901cbcb00,32,0.9682458365518543,0.9682458365518543,29.53137400741578,0.003,0.01987490394426878,29.55424891136005,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,4,comb,0.01,436cf352b70f562f4b5932966a6f969cc5b75e5f7192d2183d1630f40abe8fc5,32,0.9682458365518543,0.9682458365518543,29.53137400741578,0.03,0.1987490394426878,29.76012304685847,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,4,comb,0.1,81d69d8d66e14bf113551134d85dc98f7dcbdf53b013335ddbae94ba64c3ccdc,32,0.9682458365518543,0.9682458365518543,29.53137400741578,0.30000000000000004,1.9874903944268782,31.81886440184266,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,4,balanced,0.001,0c74044e39b1484a682526ad1af2ab8fbec37bb071acb01b5c63babd8b3a81c4,32,0.9682458365518543,0.9682458365518543,29.53137400741578,0.003,0.01987490394426878,29.55424891136005,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,4,balanced,0.01,849b328bf68206bc775bff1e1ca5e32680edfb04234ea8e076c6e7c406b24373,32,0.9682458365518543,0.9682458365518543,29.53137400741578,0.03,0.1987490394426878,29.76012304685847,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,4,balanced,0.1,6209b45548a1f90eddfa9161960c05cb2090e9e4c7a4ce7ff001f9d2cbb3e8e8,32,0.9682458365518543,0.9682458365518543,29.53137400741578,0.30000000000000004,1.9874903944268782,31.81886440184266,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,8,comb,0.001,4428f1c455edc15c791db863d28351f776671b5ed0c452f1a0e90ea6b5da9b81,32,0.9682458365518543,0.9682458365518543,886.4025878908773,0.007,0.7940385742185222,887.2036264650958,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,8,comb,0.01,8642dbd36463ac23ddaefab150e89fa7094eca8e27f25448ed171c03a36bd868,32,0.9682458365518543,0.9682458365518543,886.4025878908773,0.07,7.940385742185223,894.4129736330625,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,8,comb,0.1,90f128abc195e930176f3e76875d9801eb2f32319bd188d60998b08197394f3e,32,0.9682458365518543,0.9682458365518543,886.4025878908773,0.7000000000000001,79.40385742185222,966.5064453127295,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,8,balanced,0.001,43fe25aa45acd579b6e54d1dea6107a324e62c26e15fd97d4fdc4c16573d8bec,32,0.9682458365518543,0.9682458365518543,886.4025878908773,0.007,0.7940385742185222,887.2036264650958,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,8,balanced,0.01,8b63372e364a612e647e67f523569cb7ff61c6b107a1c85079ec9a67cab7da66,32,0.9682458365518543,0.9682458365518543,886.4025878908773,0.07,7.940385742185223,894.4129736330625,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,8,balanced,0.1,e6ec7c846c5ebc13748d433975d5268f39c8fac7bb109e385834e4fca1a77938,32,0.9682458365518543,0.9682458365518543,886.4025878908773,0.7000000000000001,79.40385742185222,966.5064453127295,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,16,comb,0.001,6ba888fd5bea9da45fe3d8334bdf50581a4a6a70a92df29003f7cc6f8974ac2f,32,0.9682458365518543,0.9682458365518543,399296.7198656873,0.015,386.6023865587638,399683.3372522461,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,16,comb,0.01,05f5535f4e37475266afaf654cb5654e78770a5a7c4cfa4a90e4694e6c986f40,32,0.9682458365518543,0.9682458365518543,399296.7198656873,0.15,3866.023865587638,403162.893731275,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,16,comb,0.1,6a5fc95438fdc63bb2979000909719d2e0c4623f886a7915d064dfe780491a32,32,0.9682458365518543,0.9682458365518543,399296.7198656873,1.5,38660.23865587638,437958.4585215637,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,16,balanced,0.001,f2099d9b40d1e3e7544003e3272e5a357d7adb3db20d59506d7b6243dd687eaf,32,0.9682458365518543,0.9682458365518543,399296.7198656873,0.015,386.6023865587638,399683.3372522461,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,16,balanced,0.01,4d95e57c32252783bb8294d10bddec7a75a871176904bf657287e19d82d00858,32,0.9682458365518543,0.9682458365518543,399296.7198656873,0.15,3866.023865587638,403162.893731275,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.05,2,16,balanced,0.1,9492175a154951255fe0c1087153920269babd596b348c8c82788826b939e291,32,0.9682458365518543,0.9682458365518543,399296.7198656873,1.5,38660.23865587638,437958.4585215637,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,2,comb,0.001,cbf9852660f02dac177c860aa180ee5adf3e92bc4cad8389fa1e92f35d1fe81b,32,0.9519716382329886,0.9519716382329886,3.716443276465977,0.001,0.0009519716382329886,3.71839524810421,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,2,comb,0.01,46bac9cc8b7bf77bdec09ded8cecff55fa3e58295cf69906d6bb75474aa0262f,32,0.9519716382329886,0.9519716382329886,3.716443276465977,0.01,0.009519716382329886,3.735962992848307,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,2,comb,0.1,aa761e0e533c163244b1a3738c77a895c4791f024460b681d5cf69189b10af30,32,0.9519716382329886,0.9519716382329886,3.716443276465977,0.1,0.09519716382329886,3.911640440289276,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,2,balanced,0.001,aaa1986733c3fb3d8c4de877e7891f5751a00354d79f66e3056b8f50fa4f106c,32,0.9519716382329886,0.9519716382329886,3.716443276465977,0.001,0.0009519716382329886,3.71839524810421,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,2,balanced,0.01,c46b6dd4b52b7509126583ab68b052afd230821d276377257ab2d4f150267647,32,0.9519716382329886,0.9519716382329886,3.716443276465977,0.01,0.009519716382329886,3.735962992848307,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,2,balanced,0.1,30869aa5642f07dd0dafabce9ce78e33abce1fc285f4b4c527fb493b5afe6a7c,32,0.9519716382329886,0.9519716382329886,3.716443276465977,0.1,0.09519716382329886,3.911640440289276,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,4,comb,0.001,c2dbfefb5c357b62c1253b6a1c2c5e069f56cd897b56f126f56f714f1d5954f9,32,0.9519716382329886,0.9519716382329886,28.32073436871571,0.003,0.019312167635542835,28.343046536351252,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,4,comb,0.01,d1859156b2f2c0f9691f197180436f6513a59bef41926722dd7a667c431c2d15,32,0.9519716382329886,0.9519716382329886,28.32073436871571,0.03,0.19312167635542835,28.543856045071138,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,4,comb,0.1,16e9fc42d272b3ef2e82792128b1fe17726d758e42e4e329279bf40b767a3ef6,32,0.9519716382329886,0.9519716382329886,28.32073436871571,0.30000000000000004,1.9312167635542838,30.55195113226999,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,4,balanced,0.001,3b61b342ebe2e1b7071b9423688e86e65ca27ba147d3e21303782805e98968a7,32,0.9519716382329886,0.9519716382329886,28.32073436871571,0.003,0.019312167635542835,28.343046536351252,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,4,balanced,0.01,dc0f9a491feb439da4a67021fe3967f7c2241179c4adc4b433d4011cf316249b,32,0.9519716382329886,0.9519716382329886,28.32073436871571,0.03,0.19312167635542835,28.543856045071138,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,4,balanced,0.1,1a5e40bb38442c45a3e301ec45f056f5d95b4cb4f148622f4aebb8dd2d97474e,32,0.9519716382329886,0.9519716382329886,28.32073436871571,0.30000000000000004,1.9312167635542838,30.55195113226999,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,8,comb,0.001,9d472888d35880eba78041d4fb90083bcdb209553ba83999a7636a3313fb7fc8,32,0.9519716382329886,0.9519716382329886,822.2966461226538,0.007,0.7488098754841549,823.0524559981379,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,8,comb,0.01,d135452b3948893a7d28a9345eaf55b0cbac35c9a1dee66fa1049edc7aae33e3,32,0.9519716382329886,0.9519716382329886,822.2966461226538,0.07,7.488098754841549,829.8547448774954,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,8,comb,0.1,36400c0823aece81ea6dedea777c507458777db0edde0ff5d56165fd073ba5bc,32,0.9519716382329886,0.9519716382329886,822.2966461226538,0.7000000000000001,74.88098754841549,897.8776336710694,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,8,balanced,0.001,2c386ddb9b4108502b89deb95656025884e76879aef04816d2817546fea94dca,32,0.9519716382329886,0.9519716382329886,822.2966461226538,0.007,0.7488098754841549,823.0524559981379,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,8,balanced,0.01,a0befcc1ab57e78dc409a42ff79b22238be5e1ed203dc15118859320660d0e6f,32,0.9519716382329886,0.9519716382329886,822.2966461226538,0.07,7.488098754841549,829.8547448774954,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,8,balanced,0.1,80629052a947786733918767ab36ba1e0e0c5b72d50af61da125c1049226091c,32,0.9519716382329886,0.9519716382329886,822.2966461226538,0.7000000000000001,74.88098754841549,897.8776336710694,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,16,comb,0.001,310994737bdbb30c0ccd881efd12881a544435c83ce676fa3d1f0d6017d52dca,32,0.9519716382329886,0.9519716382329886,346614.3509038558,0.015,341.3302049638009,346955.6961088196,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,16,comb,0.01,e0f01b896d44b21b007402627160eafc5c9b25554a9519dce8e0cc8613dbb07a,32,0.9519716382329886,0.9519716382329886,346614.3509038558,0.15,3413.302049638009,350027.80295349384,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,16,comb,0.1,a69380aa2a6b3fee91459db7f2dc99459a8eab012a12aac0d951e86d64b80060,32,0.9519716382329886,0.9519716382329886,346614.3509038558,1.5,34133.02049638009,380748.8714002359,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,16,balanced,0.001,344e382d38d697317c54287c6cf0ee1fcbcbedf3095e8af7d3aba7cec34e9e62,32,0.9519716382329886,0.9519716382329886,346614.3509038558,0.015,341.3302049638009,346955.6961088196,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,16,balanced,0.01,55553efcfa8440cbcfef83a38a220a0748934a9d3586c614b5881fba209a40c3,32,0.9519716382329886,0.9519716382329886,346614.3509038558,0.15,3413.302049638009,350027.80295349384,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.1,3,16,balanced,0.1,383c6b984e607c73f7746c29a8d31963f71d63a020d3fa7d001144d6b00adb99,32,0.9519716382329886,0.9519716382329886,346614.3509038558,1.5,34133.02049638009,380748.8714002359,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,2,comb,0.001,6f91e064917752c8d2498595b796d3027ec39f4bc3a5aeaff520dacd6b10ae02,32,0.9013878188659973,0.9013878188659973,3.427775637731995,0.001,0.0009013878188659974,3.429677025550861,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,2,comb,0.01,6c3c9142f549d6f76932e551ff5562ddbd80587f4e292e5809272230e481625b,32,0.9013878188659973,0.9013878188659973,3.427775637731995,0.01,0.009013878188659974,3.4467895159206545,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,2,comb,0.1,21c020cb994bb249d0634ad6006484c313e7a3c425fb2507cf6a06b4a047d1d8,32,0.9013878188659973,0.9013878188659973,3.427775637731995,0.1,0.09013878188659974,3.617914419618595,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,2,balanced,0.001,299d38285f0dc039100a624b6479df3fd3407c91e2a6f8fad70e48c1744a3f0c,32,0.9013878188659973,0.9013878188659973,3.427775637731995,0.001,0.0009013878188659974,3.429677025550861,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,2,balanced,0.01,b8cc355f1dc74514528aa6167df74da34fbbe11876a1fe3ef7ebdfff2cd403f6,32,0.9013878188659973,0.9013878188659973,3.427775637731995,0.01,0.009013878188659974,3.4467895159206545,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,2,balanced,0.1,56294e7607c9e29b4b0b27fabd5489740000d0d7e2daff95714bf5ed41b0dea7,32,0.9013878188659973,0.9013878188659973,3.427775637731995,0.1,0.09013878188659974,3.617914419618595,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,4,comb,0.001,f25aaf88ef8f2a9d85cca53ba02fa41e548b88315b4de621d6765fce369021fc,32,0.9013878188659973,0.9013878188659973,24.784707509407465,0.003,0.01762212317827985,24.805329632585746,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,4,comb,0.01,811022a0979603c4213853a926d1c61a4e4ac6320cf9af28681301e166766939,32,0.9013878188659973,0.9013878188659973,24.784707509407465,0.03,0.17622123178279847,24.990928741190263,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,4,comb,0.1,408998da21c8695b6db4da26865f922edc06b93d86896e6ea0276debde65d3c2,32,0.9013878188659973,0.9013878188659973,24.784707509407465,0.30000000000000004,1.762212317827985,26.84691982723545,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,4,balanced,0.001,52cfe7ea269d48b0060df7ec1c8069aafbda12b8ee03518dee6daeabe5ee9e2a,32,0.9013878188659973,0.9013878188659973,24.784707509407465,0.003,0.01762212317827985,24.805329632585746,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,4,balanced,0.01,ac7da707c6d4af93e2818d79b89edd2bc7c654ea9bd3104992864911f14d440e,32,0.9013878188659973,0.9013878188659973,24.784707509407465,0.03,0.17622123178279847,24.990928741190263,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,4,balanced,0.1,f0380e12f77225489c91981cc41a59f2e1549c9c1438c8cff627ce6a665b2333,32,0.9013878188659973,0.9013878188659973,24.784707509407465,0.30000000000000004,1.762212317827985,26.84691982723545,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,8,comb,0.001,4dbf83b7841563f1af570473a33da6d0ba7711d4413b77ca3cf8d19358a9a3c1,32,0.9013878188659973,0.9013878188659973,647.8830572945316,0.007,0.6219165032714866,648.511973797803,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,8,comb,0.01,297ca5e3e777eda79174f3743855e774eabba1fff4d51df900ac3f39217b4a69,32,0.9013878188659973,0.9013878188659973,647.8830572945316,0.07,6.219165032714867,654.1722223272465,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,8,comb,0.1,306c92cf2862b838ff67c3292ac877b1db8bae4ccfed0884c1280c54997028cc,32,0.9013878188659973,0.9013878188659973,647.8830572945316,0.7000000000000001,62.191650327148665,710.7747076216802,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,8,balanced,0.001,c9ee07a8f6655e03a40ae5e1017aac7f78589df5b26583492fe63dd5c5fdd9b7,32,0.9013878188659973,0.9013878188659973,647.8830572945316,0.007,0.6219165032714866,648.511973797803,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,8,balanced,0.01,2f819c6e2df1e3e92b2aed478c3597a8c0b4bab4fb330c0afe31ccb5381a39a6,32,0.9013878188659973,0.9013878188659973,647.8830572945316,0.07,6.219165032714867,654.1722223272465,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,8,balanced,0.1,426d11b405ccd93dd463f6887cfb993981d2d1e6a344dcdaf10c3820ae907251,32,0.9013878188659973,0.9013878188659973,647.8830572945316,0.7000000000000001,62.191650327148665,710.7747076216802,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,16,comb,0.001,f004e5d5ac9c8a3f711abac6fac2482852cba2c4dff9f99220e9dd3641c75894,32,0.9013878188659973,0.9013878188659973,221356.4988173322,0.015,230.20967499319477,221586.7234923254,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,16,comb,0.01,bfa1738adff6a3728d3f1ef0e127050c9fd5a383b750c048d4f08ae05edcbd71,32,0.9013878188659973,0.9013878188659973,221356.4988173322,0.15,2302.0967499319477,223658.74556726415,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,16,comb,0.1,bec907a3a52ad37ec6eaba60934035b371aef635e2ad4869ce552453be92a03a,32,0.9013878188659973,0.9013878188659973,221356.4988173322,1.5,23020.96749931948,244378.96631665167,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,16,balanced,0.001,0e4d70d520f2307bef4ec814f75045e3ca0d109296d0f77421493a4b089dc2c3,32,0.9013878188659973,0.9013878188659973,221356.4988173322,0.015,230.20967499319477,221586.7234923254,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,16,balanced,0.01,493484192fe1aa36c666e26e39859938c3b0ff1525256901dd221e317c5b86d2,32,0.9013878188659973,0.9013878188659973,221356.4988173322,0.15,2302.0967499319477,223658.74556726415,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.2,6,16,balanced,0.1,308858930fff14fc755bb5a3c38aab0dfc441899232a3018c4d6109145c1cc11,32,0.9013878188659973,0.9013878188659973,221356.4988173322,1.5,23020.96749931948,244378.96631665167,,,10,COMPLETE_ANALYTIC_CP_BUDGET
H,32,0.4,13,2,comb,0.001,193e0b817a17c159ed44d1a2a1dd4f94e2381be3f66e14605f965ea507889bc5,32,0.770551750371122,0.770551750371122,2.728603500742244,0.001,0.0007705517503711219,2.730374052492615,,,10,COMPLETE_ANALYTIC_CP_BUDGET
