block,arity,internal_nodes,topology,eta,dimension,projector_rank,scientific_instance_hash,tree_hash,depth,imbalance,strahler_number,path_length_sum,ambient_lower,ambient_upper,projected_lower,projected_upper,normal_lower,normal_upper,ambient_relative_gap,projected_relative_gap,optimizer_seeds_required,restarts_per_seed_required,optimizer_trajectories_required,optimizer_trajectories_executed_full_core,lower_method,optimizer_status,precision,device,status
B,4,24,high_strahler,1e-07,2,1,5354db2592986f82b59a9140263219bed18ad35823a12cf1478eca67da4be6f8,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,3.999999999999431,24.0,1.2999999999997989e-06,23.0,3.9999999999992197,24.0,0.833333333333357,0.9999999434782608,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,1e-06,2,1,e7a04fa44e74b805949cc51f19165b96e11fcdb42842d65213ade4274d55606d,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,3.9999999999431246,24.0,1.2999999999799e-05,23.0,3.9999999999219997,24.0,0.8333333333357031,0.9999994347826088,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,1e-05,2,1,8900b264cab65aabd5acbc7883f79258cf38f1667316806d8f484f4bfb1b7b88,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,3.9999999943124998,24.0,0.000129999999799,23.0,3.9999999922,24.0,0.8333333335703125,0.9999943478260956,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,0.0001,2,1,d118d1d0f48f52f6a55445138c1664aa0094cd09ce87912614d7a0c59af91ae6,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,3.9999994312500364,24.0,0.001299999799000014,23.0,3.9999992200000665,24.0,0.8333333570312486,0.9999434782696087,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,0.001,2,1,1004a862314f2d54f5150edf261b04912dc7200d5fcb016fb9f5e20c15ed577b,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,3.999943125368403,24.0,0.012999799001400993,23.0,3.9999220006654963,24.0,0.8333357031096499,0.9994347913477651,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,0.01,2,1,f5f750d342551b905fdf18e4f1bbd97b7f6c522b96b7a706e2bfb68bc0cfa3b1,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,3.9943161826149587,24.0,0.1297991400422356,23.0,3.9922066517083046,24.0,0.83357015905771,0.9943565591285985,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,0.05,2,1,e9af5a605d461e02c0538fbb8b8248fe5f1eaecea4d7ea1fecbf3d656df49805,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,3.8600928511317343,24.0,0.6253083288174309,23.0,3.8091083357224003,24.0,0.839162797869511,0.9728126813557638,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,0.1,2,1,e79ad21da3a140a04bb59e710abc23da96af8db5d68e810b4c9725162f398312,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,3.4666980915310948,24.0,1.1124475399183498,23.0,3.283360493268283,24.0,0.8555542461862045,0.9516327156557239,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,0.25,2,1,51449df62189777a1a55fc32d9e25e52ec5152288a300f4df1b95a79e2d46736,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,1.5858780217406496,24.0,1.1780911945979964,23.0,1.0616544810109838,24.0,0.9339217490941395,0.9487786437131306,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,0.5,2,1,78c546b7ffd9be340188cff48e97fef4da9405c33a1dc84d76b9f184663d181b,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,0.06335270404815672,24.0,0.06335270404815672,23.0,0.0,24.0,0.9973603039979935,0.9972455346066019,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,high_strahler,1.0,2,1,111115dd7f12c23d20713d9f6a6a7f464a7eabfead00a6ccd18b7b92b1602ff2,c2a95c3e7ec9f4bd0a914353484dd449623d6b41d508a831e2ccbfe790ef98a9,4,1,4,231,0.0,24.0,0.0,23.0,0.0,24.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,1e-08,2,1,805cbb1bc155c05deb11a5386849ae56c3727c48be7a87e00c8e1fe97cd78db3,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,23.999999999999925,24.0,2.7599999999999863e-06,23.0,23.99999999999977,24.0,3.1086244689504383e-15,0.99999988,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,1e-07,2,1,50d334be0d5391f72f603fd7b85169fc1169d846ec0f34274a07c16226952b0b,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,23.99999999999287,24.0,2.7599999999986336e-05,23.0,23.999999999977,24.0,2.970956813896919e-13,0.9999988000000001,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,1e-06,2,1,5cc3ffb068660c2506534634609cb22340c67f7036774e9aecdb676559ccce41,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,23.999999999287,24.0,0.00027599999998633796,23.0,23.999999997699998,24.0,2.9708383901076253e-11,0.9999880000000007,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,1e-05,2,1,d8f6282264894bececb288a319723cead8e53a10e03b6b0d092ddb08a1794d0d,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,23.9999999287,24.0,0.002759999986338,23.0,23.99999977,24.0,2.9708333570965806e-09,0.999880000000594,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,0.0001,2,1,8861ce04c1ffa928a3d1616b43e259ede712a1ed2fedb7706b2927be909a0d91,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,23.99999287000077,24.0,0.02759998633800256,23.0,23.99997700000652,24.0,2.9708330121872944e-07,0.9988000005939999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,0.001,2,1,16fa1a6669f211a35a510c34c335dacf3e765f3cfc6ceb384aa6be3adb148cb8,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,23.999287007709267,24.0,0.2759863382560335,23.0,23.997700065204143,24.0,2.970801211388263e-05,0.9880005939888682,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,0.01,2,1,e9dd329cfde24a26b72539cd5d321c45a3c2c6a824d8993b59402f65d937fbc4,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,23.92877705089293,24.0,2.7463635789086016,23.0,23.770651195198344,24.0,0.0029676228794612847,0.8805928878735392,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,0.05,2,1,14a4b55f610b03ee20962395607cb591147878b780b534bb4d9f9ca9be12a398,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,22.26502944688206,24.0,12.170358345119377,23.0,18.644407043987975,24.0,0.07229043971324749,0.4708539849948097,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,0.1,2,1,4cc154e98ff87c556ca5a41c9da6e73c28c1bf997d5c794d82bfc9cf4ad448b1,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,17.600307636278437,24.0,16.26486711207687,23.0,6.724948082931287,24.0,0.26665384848839846,0.29283186469230993,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,0.25,2,1,8133fda005e1621c0fb9690e2ca13c91d7324fd043a178b9eac8e6923e870154,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,2.236298640640459,24.0,2.0607767389110303,23.0,0.8684646466572971,24.0,0.9068208899733142,0.9104010113516943,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,0.5,2,1,071813651523835194f83030dc4aa49ecde02ff71b6703f552fa36d44158559a,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,1.936647295951843,24.0,1.936647295951843,23.0,0.0,24.0,0.9193063626686732,0.9157979436542677,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,low_strahler,1.0,2,1,c613477a545f4fbf523c43f4e15fbdd9aa5348eec6995959b75300fc5466a992,473992c5668e85bb3eae75ba29c61941e35ef05db948aa47d245895bd5236c18,24,23,2,924,1.0,24.0,1.0,23.0,0.0,24.0,0.9583333333333334,0.9565217391304348,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,1e-08,2,1,3eed3ce8f2ff1519445ba73a01b3913013f73b24746722132495b51fa01d2385,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.999999999999996,24.0,5.999999999999992e-08,23.0,2.999999999999995,24.0,0.8750000000000001,0.9999999973913043,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,1e-07,2,1,1def836ed072b6885567f553bc5673de8338edf18b2dd449159f4a41b1c1b95f,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.999999999999615,24.0,5.999999999999219e-07,23.0,2.9999999999995546,24.0,0.875000000000016,0.9999999739130435,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,1e-06,2,1,86909bf3db585d06db3b796e1969fffbb3d78e3b1d05f29eba4ae55e2b7ab83b,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.9999999999614997,24.0,5.9999999999219994e-06,23.0,2.9999999999554996,24.0,0.8750000000016042,0.9999997391304348,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,1e-05,2,1,b8e8e3d22284d35932ef600a83ce4e520c6764efd9d717f37d35be35401309df,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.9999999961499997,24.0,5.9999999922e-05,23.0,2.9999999955499996,24.0,0.8750000001604167,0.9999973913043512,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,0.0001,2,1,994efb61c8962e5246a87bcfb715af25d95e5e59e444328fb3d0feabfef74d4f,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.9999996150000223,24.0,0.0005999999220000046,23.0,2.99999955500003,24.0,0.8750000160416658,0.9999739130468697,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,0.001,2,1,3cf3453a07f71e86b127e153033348a64b8bd002f844b4c2b4461d9222faa36f,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.999961500225124,24.0,0.005999922000459998,23.0,2.9999555002981237,24.0,0.8750016041572866,0.9997391338260669,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,0.01,2,1,486fbd70f479a0a162c60388198163e5f0a9ecac8d805ffee6e185400b78c7ec,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.9961522504587896,24.0,0.0599220459837738,23.0,2.995552980058004,24.0,0.8751603228975505,0.9973946936528794,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,0.05,2,1,2b7021121b2ecfc76d02eaf9a4d08de99ea2ee8a89395b194b748178070911f3,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.9051447379846715,24.0,0.2903924894306739,23.0,2.8905947745615057,24.0,0.8789523025839721,0.9873742395899707,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,0.1,2,1,9c1ee3e75852e880d5a6d9d6e7d9c627f8b3897710a8d95b518b1845d192131f,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,2.636739385215908,24.0,0.5264414425564642,23.0,2.583651290926822,24.0,0.8901358589493372,0.9771112416279798,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,0.25,2,1,3700a72ca01b37eb0ad02f3417c98c90e7d3c7d376242f89542d4b5e894afafc,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,1.3055729596488888,24.0,0.6445400713150916,23.0,1.1353804866367467,24.0,0.9456011266812964,0.9719765186384742,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,0.5,2,1,e4c79eb91c7b854285355f8370c3efa1ebc29163996ac7223517e176d71af8af,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,0.06963319196581623,24.0,0.06335270404815672,23.0,0.028900109223580432,24.0,0.9970986170014243,0.9972455346066019,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,24,repeated_subtree,1.0,2,1,d4e9275786d5c2f2b9c2042fa833571cd36a5d299f0821e7561e6965929917a3,f2738dbbcce2db76dfed5f2a27f9ec1cdce7ab5b46905d5a2707c3e8efcb8d4a,4,1,4,231,0.0,24.0,0.0,23.0,0.0,24.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,1e-08,2,1,31692621c787d940b9cd546216f0eed247dbe0c7a11c5ebd0886b7b12b5f4d93,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,31.999999999999837,32.0,4.959999999999956e-06,31.0,31.999999999999453,32.0,5.10702591327572e-15,0.9999998400000001,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,1e-07,2,1,0e3e8d94805e3f28df8195794760815c8ab53efe827b6593c146f8c475bc652c,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,31.999999999983878,32.0,4.95999999999566e-05,31.0,31.999999999945437,32.0,5.03819208574896e-13,0.9999984,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,1e-06,2,1,c086a0ecda4be19288d2f5a7903167153842126a11950040946dea507a9b6d2f,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,31.999999998388,32.0,0.0004959999999566,31.0,31.999999994543998,32.0,5.037503747473693e-11,0.9999840000000014,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,1e-05,2,1,701f819cfa00000cdf0597b60ec3969bbbec3e4629cd044ec865033be61de539,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,31.999999838799997,32.0,0.004959999956599999,31.0,31.9999994544,32.0,5.0375000837377115e-09,0.9998400000013999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,0.0001,2,1,9e722e22a438767b566d8095e24596d46857bef434f92b3242d602b5e9e26dd1,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,31.99998388000287,32.0,0.049599956600014615,31.0,31.999945440027687,32.0,5.037499103410781e-07,0.9984000013999995,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,0.001,2,1,95057f7954b84545e8e4018a3d3a63db2fb262823e56bb8637c5b7087ecb7f0d,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,31.998388028713485,32.0,0.4959566014616862,31.0,31.994544276885414,32.0,5.037410270358755e-05,0.9840013999528489,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,0.01,2,1,1305180a1b2972209344a6609c504095a7383cd40c689162f8d1252787bd2317,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,31.83908687512232,32.0,4.916745913506628,31.0,31.457162342836998,32.0,0.005028535152427516,0.8413952931126895,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,0.05,2,1,5d61a9f88bf1c0f5328df9c7e7489c2cb78d777b3790c80ce7f40bd3b1673f57,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,28.14542330646135,32.0,19.812159392344206,31.0,19.991077842683843,32.0,0.12045552167308282,0.36089808411792884,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,0.1,2,1,4e29c4b41f326779fd34294f83715d2d71d2a55e9397eb315c546f318e25fca6,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,18.505229163579617,32.0,18.494254834705703,31.0,0.637216215708767,32.0,0.42171158863813696,0.4034111343643321,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,0.25,2,1,fd06a1314a539c78f97c297665025c8b4a2a327696668b23df505c0688acc72c,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,4.543797697255976,32.0,2.3431630961057612,31.0,3.8930302103421663,32.0,0.8580063219607508,0.9244140936740076,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,0.5,2,1,d93bfc1b80e603f297e22b1683338f5b0ae0047b4474ffe3810cc09eeaf3127f,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,2.0100975580138782,32.0,1.0200451915152369,31.0,1.7320508075688772,32.0,0.9371844513120663,0.9670953164027343,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,left_comb,1.0,2,1,a90b613e1d5e27bcdd92803af1df0567b36598840343dbcac2ad4be374d12860,32d1d8cd43360f8f19e8a6ba1698c60baeec157b6807bbac5ebbd0a7f56e1a92,32,31,2,1616,1.0,32.0,1.0,31.0,0.0,32.0,0.96875,0.967741935483871,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,1e-08,2,1,6c33d79b33541971cd5d2d90b05735128d7b8ef698a51759187e03721ea5486d,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.9999999999999984,32.0,0.0,31.0,0.9999999999999984,32.0,0.96875,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,1e-07,2,1,3fa6c921b44373dd78c89eba8eed0261dc23acd59e24ade6a951da83348ade9f,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.9999999999998449,32.0,0.0,31.0,0.9999999999998449,32.0,0.9687500000000049,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,1e-06,2,1,9ecb995d077901360c477f022a53245984143a9df432af714d74c069e281b1a1,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.9999999999845,32.0,0.0,31.0,0.9999999999845,32.0,0.9687500000004844,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,1e-05,2,1,21fbd3fb84edfb39fda93c0e943f42c72812a6d072cd9f0a795305c9212819a1,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.99999999845,32.0,0.0,31.0,0.99999999845,32.0,0.9687500000484375,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,0.0001,2,1,ed2eb92069c530b4432d83ead650fcec5d9e6fdd34c3cf5f61c024bf22e20cb8,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.9999998450000112,32.0,0.0,31.0,0.9999998450000112,32.0,0.9687500048437496,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,0.001,2,1,aef7b430c8d26767276abb75fae51912a57214987d09a6d0358f5b2bf781e9f4,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.9999845001123744,32.0,0.0,31.0,0.9999845001123744,32.0,0.9687504843714883,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,0.01,2,1,e99398e33be6e1dcd7626b4974849392d566d112b31d798bca4c362ed6210fd9,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.9984511232444704,32.0,0.0,31.0,0.9984511232444704,32.0,0.9687984023986103,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,0.05,2,1,de90b471f840e3c41b6b880e072f4b895e4f5a4c0bfb7c66df7d887ec845877d,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.961944503758847,32.0,0.0,31.0,0.961944503758847,32.0,0.969939234257536,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,0.1,2,1,8d0b712c425351aeed5a092c11c9090cea14ca8519046cb03e9d7d6bc13e4162,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.8557472580466721,32.0,0.0,31.0,0.8557472580466721,32.0,0.9732578981860415,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,4,32,right_comb,0.25,2,1,57910997da77b773c670cb6bc3de873d51db88a21b34ef9cd7d403986c4a8da9,8e171a37f9e8592514d8317493cd7c73a943368a92d1d9df6969f2b8e14c09cb,32,31,2,1616,0.3677517806013548,32.0,0.0,31.0,0.3677517806013548,32.0,0.9885077568562076,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
