tree_hash,internal_nodes,topology,mask,enabled_nodes,projected_error,ambient_error
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,115,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,116,4,0.009899999999999909,0.0980100505050375
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,117,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,118,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,119,6,0.038907000000000025,0.2912364966569266
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,120,4,0.009899999999999909,0.009899999999999909
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,121,5,0.009850375627355468,0.09751876896269764
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,122,5,0.009850375627355468,0.09751876896269764
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,123,6,0.019503000000000048,0.19404992500127385
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,124,5,0.009850375627355468,0.09751876896269764
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,125,6,0.019503000000000048,0.19404992500127385
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,126,6,0.019503000000000048,0.19404992500127385
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,balanced,127,7,0.03871197621550726,0.2897766554005861
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,0,0,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,1,1,0.0,0.1
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,2,1,0.0,0.1
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,3,2,0.010000000000000009,0.19924858845171275
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,4,1,0.0,0.1
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,5,2,0.010000000000000009,0.19924858845171275
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,6,2,0.010000000000000009,0.19924858845171275
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,7,3,0.02984962311319861,0.29750126050153136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,8,1,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,9,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,10,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,11,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,12,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,13,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,14,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,15,4,0.02969999999999995,0.2960100167224076
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,16,1,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,17,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,18,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,19,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,20,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,21,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,22,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,23,4,0.02969999999999995,0.2960100167224076
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,24,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,25,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,26,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,27,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,28,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,29,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,30,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,31,5,0.029551126882066514,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,32,1,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,33,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,34,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,35,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,36,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,37,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,38,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,39,4,0.02969999999999995,0.2960100167224076
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,40,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,41,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,42,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,43,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,44,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,45,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,46,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,47,5,0.029551126882066514,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,48,2,0.010000000000000009,0.010000000000000009
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,49,3,0.009949874371066203,0.09850380703302793
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,50,3,0.009949874371066203,0.09850380703302793
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,51,4,0.01970000000000005,0.19601002525381198
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,52,3,0.009949874371066203,0.09850380703302793
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,53,4,0.01970000000000005,0.19601002525381198
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,54,4,0.01970000000000005,0.19601002525381198
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,55,5,0.03910300627829011,0.29270369232382437
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,56,3,0.009949874371066203,0.009949874371066203
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,57,4,0.00990000000000002,0.09801005050503751
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,58,4,0.00990000000000002,0.09801005050503751
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,59,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,60,4,0.00990000000000002,0.09801005050503751
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,61,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,62,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,63,6,0.038906999999999914,0.2912364966569266
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,64,1,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,65,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,66,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,67,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,68,2,0.0,0.099498743710662
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,69,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,70,3,0.009949874371066203,0.19824984237068136
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,71,4,0.02969999999999995,0.2960100167224076
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,72,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,73,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,74,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,75,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,76,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,77,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,78,4,0.009899999999999909,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,79,5,0.029551126882066514,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,80,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,81,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,82,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,83,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,84,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,85,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,86,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,87,5,0.029551126882066625,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,88,3,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,89,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,90,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,91,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,92,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,93,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,94,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,95,6,0.029402999999999846,0.2930499165551835
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,96,2,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,97,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,98,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,99,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,100,3,0.0,0.099
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,101,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,102,4,0.00990000000000002,0.19725610256719564
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,103,5,0.029551126882066625,0.29452624789651605
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,104,3,0.0,0.0
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,105,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,106,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,107,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,108,4,0.0,0.09850375627355538
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,109,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,110,5,0.009850375627355468,0.1962673439469745
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,111,6,0.029402999999999846,0.2930499165551835
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,112,3,0.009949874371066203,0.009949874371066203
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,113,4,0.009899999999999909,0.0980100505050375
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,114,4,0.009899999999999909,0.0980100505050375
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,115,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,116,4,0.009899999999999909,0.0980100505050375
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,117,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,118,5,0.019601252511000422,0.19502751267449422
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,119,6,0.038907000000000025,0.2912364966569266
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,120,4,0.009899999999999909,0.009899999999999909
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,121,5,0.009850375627355468,0.09751876896269764
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,122,5,0.009850375627355468,0.09751876896269764
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,123,6,0.019503000000000048,0.19404992500127385
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,124,5,0.009850375627355468,0.09751876896269764
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,125,6,0.019503000000000048,0.19404992500127385
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,126,6,0.019503000000000048,0.19404992500127385
97c485672e6dd0fea2b6f71425954af87510834058f20e4ea67add6724d1fad9,7,two_branch,127,7,0.03871197621550726,0.2897766554005861
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,0,0,0.0,0.0
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,1,1,0.0,0.1
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,2,1,0.0,0.1
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,3,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,4,1,0.0,0.1
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,5,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,6,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,7,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,8,1,0.0,0.1
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,9,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,10,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,11,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,12,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,13,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,14,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,15,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,16,1,0.0,0.1
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,17,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,18,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,19,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,20,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,21,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,22,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,23,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,24,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,25,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,26,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,27,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,28,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,29,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,30,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,31,5,0.09800626255500189,0.49006005050401735
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,32,1,0.0,0.1
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,33,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,34,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,35,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,36,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,37,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,38,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,39,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,40,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,41,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,42,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,43,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,44,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,45,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,46,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,47,5,0.09800626255500189,0.49006005050401735
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,48,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,49,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,50,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,51,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,52,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,53,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,54,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,55,5,0.09800626255500189,0.49006005050401735
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,56,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,57,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,58,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,59,5,0.09800626255500189,0.49006005050401735
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,60,4,0.05929999999999991,0.3945172366323175
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,61,5,0.09800626255500189,0.49006005050401735
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,62,5,0.09800626255500189,0.49006005050401735
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,63,6,0.14553099999999985,0.5838981230805593
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,64,1,0.0,0.1
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,65,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,66,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,67,3,0.02984962311319861,0.29750126050153136
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,68,2,0.010000000000000009,0.19924858845171275
9588bc22dc001b2809f58d2acb767675a6db6407ec6095da7dfae50169e1b1e7,8,comb,69,3,0.02984962311319861,0.29750126050153136
