block,arity,internal_nodes,shape_index,tree_hash,dimension,projector_rank,field,eta,error_type,scientific_instance_hash,depth,strahler_number,path_length_sum,certified_lower_bound,construction_value_upper,certified_upper_bound,absolute_gap,relative_gap,status,lower_method,upper_theorem,global_optimum_certified,precision,device
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.001,projected,5f57ecc6bd2ddeb9a3b5fcb50ea3ef548ab1f0c0d5c1f6645485f549749d4944,2,2,5,0.0,3.4211388289180104e-45,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.001,normal,f78c7cb30376a7180d8c504e56656ddb89ce90d6c02c6e3d80ac62c4c1bbb2f2,2,2,5,0.9999994999998749,0.9999994999998749,2.0,1.000000500000125,0.5000002500000625,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.001,ambient,e9fb906cf6f04d483a396f44e45efbc55f3dea3ce6eb1a66f082d378f7bde9c5,2,2,5,0.9999994999998749,0.9999994999998749,2.0,1.000000500000125,0.5000002500000625,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.001,projected,eab4ec657d0853bf7b374a31aeefbaecf89d0f5ff0ca050bdb2565dd403d6374,2,2,5,0.0,3.4211388289180104e-45,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.001,normal,e6a2d4daff6841187d36316631c54a27a41e202bef30358045b9489c6150190f,2,2,5,0.9999994999998749,0.9999994999998749,2.0,1.000000500000125,0.5000002500000625,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.01,ambient,d5914dc25378e790c6d533f9793a7689220abe1ae76ada7b99a500728e1a8b92,2,2,5,0.9999499987499374,0.9999499987499374,2.0,1.0000500012500626,0.5000250006250313,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.01,projected,30197942c1c0ecf8ed9500a812616f24b586680724690a1761596ef3d9b3f8d5,2,2,5,0.0,2.0526832973508063e-46,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.01,normal,bc87bcc86e0f8488911a23ef60e75a1fa7da4617dd2d9f22aa114500f39092c7,2,2,5,0.9999499987499374,0.9999499987499374,2.0,1.0000500012500626,0.5000250006250313,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.01,ambient,4e323c9f2e9b0d0e0e4c66f474cad5b57e61ef62a4235ac1d9d6ae529f2c2050,2,2,5,0.9999499987499374,0.9999499987499374,2.0,1.0000500012500626,0.5000250006250313,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.01,projected,79626c8ad780efe81794307fc14b403dafd172457be27e1b0edc889e0d97e3e9,2,2,5,0.0,2.0526832973508063e-46,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.01,normal,979b109205bab069d79f50fe426b757e9d864daaaf26d38fef36f1d1626c5e1b,2,2,5,0.9999499987499374,0.9999499987499374,2.0,1.0000500012500626,0.5000250006250313,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.01,ambient,e1a49927fed87871a3855b9b64fb5f824ee547b02af0234fc98baa8928167fd6,2,2,5,0.9999499987499374,0.9999499987499374,2.0,1.0000500012500626,0.5000250006250313,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.01,projected,604627ca50c87b80636f17285e1bec4c22672a196c61f49ac2d789b80dab3d22,2,2,5,0.0,2.0526832973508063e-46,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.01,normal,a514ef3c1dfff9788075c9315c08da9b9204a14cbc9111dfde30ff6781c3fa9b,2,2,5,0.9999499987499374,0.9999499987499374,2.0,1.0000500012500626,0.5000250006250313,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.1,ambient,5fbe5d55a2f987c76ee4914dbd95ef772ec470fb8f0970bb08eb3e5b4e9e9134,2,2,5,0.9949874371066199,0.9949874371066199,2.0,1.0050125628933801,0.5025062814466901,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.1,projected,72ee37d136ff4cc0b2fdd71723308b91d68b3ea2679bf9b17b43f827c0e44257,2,2,5,0.0,3.4211388289180104e-47,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.1,normal,1113a2bbc4eb40a8683c5cb47f0798c2d8edefc7837e1dc1e6ac2f1e88d74aec,2,2,5,0.9949874371066199,0.9949874371066199,2.0,1.0050125628933801,0.5025062814466901,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.1,ambient,c4878d415cb7bff835cec3ed62ff1258298a5d905923d325fd3f1de807e8e9d4,2,2,5,0.9949874371066199,0.9949874371066199,2.0,1.0050125628933801,0.5025062814466901,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.1,projected,bb42f3dee88a0da76b3f5fa98c3416493f8652bafed126e0138fd30269071084,2,2,5,0.0,3.4211388289180104e-47,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.1,normal,3deca619deca9245818f791a395a95ba12bbac2911589e9c6bcd34669002c1df,2,2,5,0.9949874371066199,0.9949874371066199,2.0,1.0050125628933801,0.5025062814466901,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.1,ambient,fe0b247bd6aab30e25e9f0bb07424f307775ce3c80c0ddb2b6724b59e67a2bd2,2,2,5,0.9949874371066199,0.9949874371066199,2.0,1.0050125628933801,0.5025062814466901,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.1,projected,e71c627ca4fe25ae573061d68b684db70de7b171c704a4c9e60f81316de2df5c,2,2,5,0.0,3.4211388289180104e-47,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.1,normal,feb923562bf2655dea6d4a78248473696fbad38bb6193edf2b822881f2457896,2,2,5,0.9949874371066199,0.9949874371066199,2.0,1.0050125628933801,0.5025062814466901,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.5,ambient,adf3b7fe9f7982403d4600e85766aeceb3d598d0489097d8130c75bd018f2751,2,2,5,0.8660254037844386,0.8660254037844386,2.0,1.1339745962155614,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.5,projected,690f1f4f446a0a08d18ca6a6f7a7d1ce64de9b640c510fcee3e8a72223c9547f,2,2,5,0.0,4.1053665947016125e-48,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,0.5,normal,f9a80b9bc1190147e028962d24fc6f97860aa4f56e65855d271446113e470693,2,2,5,0.8660254037844386,0.8660254037844386,2.0,1.1339745962155614,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.5,ambient,05b373950c5a6612456ec678ccd3defdbeadb0de71c56e237b7032f7e8184b01,2,2,5,0.8660254037844386,0.8660254037844386,2.0,1.1339745962155614,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.5,projected,2ea8d08d93651a0cb8438a1510820b6cfa62e45809d9260595fa556bb8c1622f,2,2,5,0.0,4.1053665947016125e-48,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,0.5,normal,8f096ef139d676f8f31dbb8d67e950ef1dbfc83d2634bddffc74a939557ba7c5,2,2,5,0.8660254037844386,0.8660254037844386,2.0,1.1339745962155614,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.5,ambient,7595fa2190df0b4cbc3f222aa771d243d4b1c9118dc2a43d7ef19564c2f6850e,2,2,5,0.8660254037844386,0.8660254037844386,2.0,1.1339745962155614,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.5,projected,95d3324f5503636b8595cc1ee89bd52515cfc5a3148be8de543d8f6c99f95c22,2,2,5,0.0,4.1053665947016125e-48,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,0.5,normal,def110cf46da0345f59c06c0c7dd043bf3137792664c49390e796b137e185d8d,2,2,5,0.8660254037844386,0.8660254037844386,2.0,1.1339745962155614,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,1.0,ambient,692f3d1dae19c87051d3f4b012675b29db25989887beaa90e616704f6903eb00,2,2,5,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,1.0,projected,e77be8bfb7fe5d4f4e93c4d19400f27633b38455a00f0adce2371d67b60b6f6d,2,2,5,0.0,0.0,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,real,1.0,normal,4e27280cf2a6521965cdb77e62dc8d92458faeafa2624381d99c08ef9aab70b4,2,2,5,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,1.0,ambient,9227e26b29fabbe1df50844288944793786878b52774cf5d24fb282b96c79dff,2,2,5,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,1.0,projected,26bf9d6e768ab733b9f3d314af3a9fb0c21bba3752d0a59d5363b3e2375efc05,2,2,5,0.0,0.0,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,1,real,1.0,normal,b4738c3b5b16177f65bda150847fac2cb28ad2509d9d7de6bf0e8d70a67c2b5a,2,2,5,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,1.0,ambient,d8250b2d64b9470f30b4c63ec4fdde0a84d0f097c8dad7536fc9f3791e46caa6,2,2,5,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,1.0,projected,a9838ef12597b4dd0acb0a7b4b41da58033817861ae20ba63d2bb6ac40b40e60,2,2,5,0.0,0.0,1.0,1.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,0,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,3,2,real,1.0,normal,f735aa16b4340c2261c2bad4f42a06d91d743b28e391c48326968bc50ca4aee1,2,2,5,0.0,0.0,2.0,2.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,real,0.001,ambient,5198d3715505771ccbe0f9ba9d26130c4634159f3e584d856cd207bf60d4d129,2,2,5,1.9999992499998593,1.9999992499998593,2.0,7.500001406590684e-07,3.750000703295342e-07,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,real,0.001,projected,b708bccb207c15be3529b883024422b10bb4f91bc9529dc943c7b8fd2d56a73f,2,2,5,0.0009999999999999998,0.0009999999999999998,1.0,0.999,0.999,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,real,0.001,normal,3e08fd32086b91398ec3964e8b2cebd6dd6ab19c76c4798b6cfbe757e3e44802,2,2,5,1.9999989999997498,1.9999989999997498,2.0,1.0000002501620031e-06,5.000001250810016e-07,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,3,1,real,0.001,ambient,e06a5d9e248fe1e4f18ddbbad22d6874c092802335cfa638847d675b989e2357,2,2,5,1.9999992499998593,1.9999992499998593,2.0,7.500001406590684e-07,3.750000703295342e-07,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,3,1,real,0.001,projected,a0e30381f4f08a8303739e8420ebc8f4573dd6b276818fbba0c867cf6f15a381,2,2,5,0.0009999999999999998,0.0009999999999999998,1.0,0.999,0.999,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,3,1,real,0.001,normal,b057b4f76a727f774ac301c48df0c3da7b33dff65681e8f03a1a1c5c786f18d6,2,2,5,1.9999989999997498,1.9999989999997498,2.0,1.0000002501620031e-06,5.000001250810016e-07,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,3,2,real,0.001,ambient,eaa3497fc77cfd95e50e6c6707e664090c3413777d8530bd7a6505f3271cec6f,2,2,5,1.9999992499998593,1.9999992499998593,2.0,7.500001406590684e-07,3.750000703295342e-07,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,3,2,real,0.001,projected,37057d1f0d1b66ba0a544a057600b3b89b4e13b96e13a5f7c2c2515ff73a24bc,2,2,5,0.0009999999999999998,0.0009999999999999998,1.0,0.999,0.999,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,3,2,real,0.001,normal,65db7bda382a8c6aa23da4fa8a4a9b7357d908f74d36b2009826eb1311786186,2,2,5,1.9999989999997498,1.9999989999997498,2.0,1.0000002501620031e-06,5.000001250810016e-07,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,real,0.01,ambient,da0b520ccddb0cab51ba9bd34438239085616552f7688fcd8b92928b637363cd,2,2,5,1.999924998593697,1.999924998593697,2.0,7.50014063028992e-05,3.75007031514496e-05,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,real,0.01,projected,01e899c022023aed7038884c9a0d98318dcccb3e0c6eecdabbba3fd1b967c497,2,2,5,0.009999999999999998,0.009999999999999998,1.0,0.99,0.99,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,real,0.01,normal,b5fdf060f328ab4322b01d530a0996adffd0581511045156708104b4ec209d79,2,2,5,1.9998999974998748,1.9998999974998748,2.0,0.00010000250012520695,5.0001250062603475e-05,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,3,1,real,0.01,ambient,ccbafbd7e1e0bcf171fc74039e8c100395dc01ef865934c4ae3a9784e90a8c97,2,2,5,1.999924998593697,1.999924998593697,2.0,7.50014063028992e-05,3.75007031514496e-05,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,2,2,1,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,3,1,real,0.01,projected,2af929576e0605d4061d00996632cd82904111970bbf2c3f5cfcb7179dcc7e0d,2,2,5,0.009999999999999998,0.009999999999999998,1.0,0.99,0.99,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
