block,arity,internal_nodes,topology,dimension,requested_rank_ratio,projector_rank,eta,scientific_instance_hash,tree_hash,depth,strahler_number,ambient_lower,ambient_upper,projected_lower,projected_upper,dimension_two_embedded_lower_is_valid,larger_dimension_improvement_certified,seed_count_required,seed_evaluations_executed_full_core,optimizer_status,status
C,4,6,balanced,4,0.125,1,0.5,83c5e92bfabd2016146c8845ebbc155e3bc6d0a2020b5b82c23e954fe7a2586a,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.25,1,0.0001,9e55b469066e4b00c24b859369b68b6a267516c857d5528b97cc3373e3e706b4,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.25,1,0.01,b3b5b1887850d8baa65f020fb1aa86105fd4b696414059cd83066ad4dacbd912,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.25,1,0.1,91c81ca264b6bcb5ddb678cea55cac6ba8ad690b43906399785f0ec8ea3759c2,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.25,1,0.5,b9f00cc9300a602989f6b94226c6303e71b3f3c66b9ba3884c95bd95c3bfa9ef,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.5,2,0.0001,3b00b5b8aa519a5b1b925238d43ed50cb4631af4565a5b82ab55fa3b4c6c5f23,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.5,2,0.01,5441686a2ffddfc022ae564114866501ebe0162f4badaac2023112ced49213e9,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.5,2,0.1,74282a8404086846f045b752455f6c41d6ad800455f2ee16049e1529efc0267b,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.5,2,0.5,d13e8b4408b0f395abbbde467e34db466cb8d90d4a79f7740ba9d3b9bdad2eca,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.75,3,0.0001,e3420fb8b363021956b1d37e8e94afe5fbd9151b97ef95c8ea1c3b28d3ad479c,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.75,3,0.01,e4d60b3eeaf0f284b9b5ba469707a67a7da70f71f8e55ec7981a8e1c0755dee9,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.75,3,0.1,4416dd5b1464eaa3faff98bc3c5b593a9e09fe94a13fccffe0abba2cfa89d488,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,4,0.75,3,0.5,367d1272bf61badebc656700ff105275044719386a55ff87422117af4bfd3d08,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.125,1,0.0001,0c12231d00f314cee89c528da5135a00733585d55d351f709ea7df96482d033d,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.125,1,0.01,3d3b1967e3b9f1c5c8ca9395fa725cb42898d158c0d85c29d267a2ff66283d20,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.125,1,0.1,76a2ddb22ca48a3e5cf9f62cf1fa063c7f2e7a4019d092eb5a23f3a0f058507c,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.125,1,0.5,2172a00e1bd883ca341034289157911a2aa8dac70bd5f2985950fbcdbfa19081,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.25,2,0.0001,25e1e461f7d8c9b27499a2ad1fa230072a591c37be4f6cfb06181cacecd5dcd1,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.25,2,0.01,70b4f23ad6f20335f44451e2d9f04b691a3632b7c1a6e2bff1810e03e39f3895,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.25,2,0.1,c775e6e806be5f4fee19077005b745683a31631b818706e8d649458281633419,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.25,2,0.5,81a621db356e1a61bd6af9790bfcb54335fe791b8cd4d9836022c1a11a4d8ad5,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.5,4,0.0001,5f7fc3e039e592333bd37523c912866dcb4bc010d6e7a3d31d1bb799a7b577df,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.5,4,0.01,cd09b0a6ea3481221ab9086008559ba7ac83e2c19591cade1b8da4dc8aa72c04,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.5,4,0.1,3e048d17a9518ea4c1ab9697dc6860d4af01127cbef5bb32d69b7a769b39f4d2,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.5,4,0.5,ecdceac422a1fbb6210dc4ca464f03a7d32377f63bfc93627026fececb82b486,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.75,6,0.0001,7bdfbddf59b43642b1dce3bfc2b345921c6ff58a73800d96b4268b8cfaf51089,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.75,6,0.01,ab11c74af8c5f1d8ae7425527e835041cc506e06f8e1c8d4c4b22af5025493c4,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.75,6,0.1,ef2ea1e25747a5a0193c36b0fae1a9f599c61a8ab013309c487e2d09fdcf7c35,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,8,0.75,6,0.5,12ac1b6e41b599be61f8854819569e674b0b20c3daa69b18ea4614aafb508713,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.125,2,0.0001,7f5b8722852d0921bb0d430dea8033c2fece8b7641c69af46c10dee8cefed7f7,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.125,2,0.01,e699580d10bcb7b3ec83fc77a8fbe822ae48e01badb6577244098d7da6c69a64,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.125,2,0.1,9442759ec511d8846808e1fb9d4f03f6ecbba1e7c4c1f7d564e3d115e473bc4d,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.125,2,0.5,d98213561299d9160d804611f4b35a620ccddd92a277ef5a823bdecc82158800,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.25,4,0.0001,bbc95bc59a1fe576a6d7f4f9daf35b7afdde5555ef149aa87a09deb8c957ee52,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.25,4,0.01,87c66f983f3503535ce0b0161e11cb4c23c112c4aeeaf7f9feee9e5c6e1bd49f,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.25,4,0.1,aac77473c4cd6b7091e201d831a280f74a13e04bd1aa9500f4ba1889a0587015,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.25,4,0.5,cf101aefe5d820dc75dadb463b4ef95104e4b1bc27ba6d1410f102f6c3d014e4,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.5,8,0.0001,8c70f7b101e41968c66ba16a2826eb2d8293a08548ea1a5a05acbb7ff1a62e03,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.5,8,0.01,22fba777dd601165f322451231f57e4a78734ef27025db9a8bfdb410ffeef9ab,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.5,8,0.1,4e0b4f2bce2972f4984117fa1e06470a571504385cea65ac7a5759db28e35192,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.5,8,0.5,dba74a2b8b08332ee1f3c554cfa38cc90bd5f5c9f4574cb2928d67ed309ec7b2,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.75,12,0.0001,722e1e6557b01c71867fb2f413651f7cea8f974b8426a10bbd2152311a31a054,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.75,12,0.01,94cf6fe19f517efded037d14a85fc7afb1b916c3e2fd5dae8c23b37a4558f95d,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.75,12,0.1,89e6dd6857ed1122f0708f4ae6990680fa279f8436d203ce54fee0ba143a1b4e,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,16,0.75,12,0.5,29043d8a1ea6ef1cfe48994501790db02a78f4151d1883267ce63e5de22b4549,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.125,4,0.0001,8e366d0a5d12d86159a044b30206f279c5a13747eadc2174f9e140e6b1006fcb,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.125,4,0.01,cfeb28f3ea4fdab09c05d8922046a98142b7ab4ccc26b33dca3cc484d87e7de0,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.125,4,0.1,919743403fefe6b9b884a722d8a09db36465e26f38965cbe37a8a1d5584a0cdc,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.125,4,0.5,560416077a1e48b9080c7e842852df825dfdcca755813f1e8a54d8543c15b2cf,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.25,8,0.0001,a1d4d6a9a8e3127daedea3cc641f716b34aea64f2d7ed6a5ebc4d5a0a6eec37c,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.25,8,0.01,8a2ffeead38b9364cc48e4dc8b0825b9a328bf6145edfa29b6977d92fc85db76,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.25,8,0.1,d854e73cb1220a59f43d2b1df84ba2e00004394d22d3ab515987764bf59ae703,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.25,8,0.5,8468150c1d932dbe55530dd67d3a6b7b8bbde405afd21d883008f4f1ada945f7,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.5,16,0.0001,4ba8f77c8068c647037effd9221fc7b39a31f8a6eca9aa44d24a57204f3c6e08,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.5,16,0.01,a9aeb4a4170c78139766bedb313620351b593a0379b7cfcc31ec2e3d941d1499,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.5,16,0.1,5c1819a8b1233431a7a2b05f8ee6b4a90c73f1c8925af60a2569d7e3b46e175e,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.5,16,0.5,5239f54734c5666c31a6a6f14a0bebe2357994d11a294c343f449dec416b78fe,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.75,24,0.0001,cf8c652d201a053d1c31ee2a22a02e1880bac5f34af9de6f4ddc458b8aa63da9,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.75,24,0.01,ac432470e95091c2b34ee79a12e5f19d8d8c03ce8683c69608a5d652846d64e2,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.75,24,0.1,b7a0e250e66362f26267d30473c1322d1e2a5d62ff50fddb0b9e74d1b8a71163,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,32,0.75,24,0.5,ddf4a7e6ceebaea3795b84910acbd081aef6612a648c4d2ec9c7a93cfdbb7a76,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.125,8,0.0001,b7645c35ecd99f4d1ecb2eff860769eb723bedd5c6a5149382ff33c2e73d7dc8,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.125,8,0.01,bf017f49e5c94deb6ab9e313bc4e0729c20114955704e9aacb978a35d1fbc1e3,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.125,8,0.1,d472196da977608e5d7a493a2a9a5a26c76d79281bac7defadea461bd8967052,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.125,8,0.5,ec9ff872a4e4bfb486eeb31a1850cc8b8b4c46af938f662cb0cecb4620280074,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.25,16,0.0001,dd901024d58da1c1447376111dec0bb19e69ef8307d46d34b79ee5302a0d5651,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.25,16,0.01,41ec1a047f874cb06bdb2a899ae4eacfb0c75bfc3f0250b0f3026647ff59a654,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.25,16,0.1,7fa1f89e5f9e6fa43459377c25f9c4f31acf61162213cb6e859d1421ef251fa0,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.25,16,0.5,c96b7062890affa0c8804398b63106162bd4afb79d25d2bfd40a9c80e2dcda02,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.5,32,0.0001,0adfcf155c3710ea8d1efc4abeddd14f7aa7ae2649d9be1b6b9d9a04d9f8b322,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.5,32,0.01,5776eb030cd10f7b2783dfaf1baf7ba7a6d79703d7c945c8a03a10b949271991,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9993000499991664,6.0,0.029994000299999997,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.5,32,0.1,1e215aeeb0e1ecf103eff9e52c3c720dc31c1aa93badf33b0b3d7ae0e44eb1e9,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9304991655518347,6.0,0.29402999999999996,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.5,32,0.5,78d8fdf8d077f0e1d8d5d3f957bd021d534eb3f2bb5f9e4ca2854492ce28dbb4,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,1.5490042164242162,6.0,0.8437499999999999,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
C,4,6,balanced,64,0.75,48,0.0001,a82e6e021a5f465294208e7e2e9663fb78f1c7403e8d2bb14aab8f107aa73d21,8989993040cf97a2cb38e010d616b8507c5c1eaa027942ebc2b2c3d4515878db,3,3,2.9999999300000004,6.0,0.000299999994,5.0,True,False,10,0,EXTENDED_PENDING_RESOURCE_GATE,COMPLETE_BASE_INSTANCE
